control1,control2,control3
7295.63333333333,7230.46666666667,7268.63333333333
401.333333333333,372.8,376.766666666667
130.35,115.15,116.45
102.633333333333,94.2666666666667,106.966666666667
264.566666666667,278.5,303.166666666667
92.45,91,98.35
695.466666666667,671.366666666667,653.866666666667
1203.6,1232.86666666667,1149.9
718.366666666667,754.266666666667,762.133333333333
21.8,22.35,21.35
2380.43333333333,2223.66666666667,2330.13333333333
36.4,41,38.2
2402.53333333333,2386.63333333333,2477.16666666667
4202.36666666667,4227.33333333333,4095.2
151.466666666667,147.2,144.8
1843.5,1867.36666666667,1884.6
29,23.3,28.4
373.433333333333,403.566666666667,370.966666666667
1148.96666666667,1158.16666666667,1141.9
3183.33333333333,3261.93333333333,3103.13333333333
34.05,34.65,35.85
37.3,35.7,34.2
470.133333333333,423.166666666667,451.866666666667
104.366666666667,87,95.2
124.433333333333,125.166666666667,125.6
709.133333333333,670.2,684.5
306.733333333333,321,311.7
113.3,120.3,115.333333333333
92.9666666666667,81.8666666666667,96.0333333333333
19.0333333333333,15.1666666666667,17.3666666666667
235.133333333333,287.933333333333,307.066666666667
3290.03333333333,3313.5,3306.96666666667
299.833333333333,301.233333333333,304.833333333333
279.333333333333,298.7,286.966666666667
12876.0666666667,11783.9666666667,12579.5
18.6333333333333,17.9666666666667,19.0666666666667
16,13.7,12.9
1015.4,1019.46666666667,1019.73333333333
1887.76666666667,1932.56666666667,1908.2
36.75,32.8,31.45
66.4666666666667,61.9,62.8333333333333
34,35.55,33.4
51.9,44.0666666666667,43.2333333333333
97.4666666666667,104.133333333333,96.3666666666667
2266.1,2077.1,2242.06666666667
732.533333333333,767.133333333333,738.366666666667
46.5,37.9333333333333,43.6333333333333
197.933333333333,203.333333333333,192.8
281.4,283.933333333333,286.2
176.7,169.7,168.366666666667
75.0333333333333,71.9333333333333,75.9
41.5333333333333,35.0666666666667,35.2333333333333
32.4,34.5,28.8
51.4,51.9,57.3
106.766666666667,96.3,89.5666666666667
23.9,22.1333333333333,21.1
23.15,22.1,22.6
1063.23333333333,1200.2,1095.03333333333
83.8,80.7,94.9666666666667
458.5,455.033333333333,447.533333333333
418.333333333333,417.166666666667,442.466666666667
223.8,236.4,223.333333333333
280.766666666667,277.666666666667,272.833333333333
2848.53333333333,2865.03333333333,2960.5
744.7,731.666666666667,704.266666666667
449.833333333333,461.4,429.2
26.0666666666667,27.9666666666667,31.2
234.866666666667,225.433333333333,238.233333333333
67.4333333333333,61.8333333333333,59.7
2283.93333333333,2256.96666666667,2256.53333333333
20.7,21.4,25
1070.63333333333,1071.06666666667,1076.03333333333
2743.26666666667,2658.16666666667,2752.1
24.25,24.65,24.6
75.0333333333333,75.1333333333333,76.7333333333333
211.533333333333,195.6,196.133333333333
82.0666666666667,83.6333333333333,81.7333333333333
210.9,209.966666666667,209.833333333333
1285.86666666667,1030.56666666667,1149.93333333333
9045.4,9743.63333333333,8951.3
3683.23333333333,3604.73333333333,3642.36666666667
40.6666666666667,38.7666666666667,37.5666666666667
808.933333333333,834.833333333333,793.366666666667
199.133333333333,197.8,185.966666666667
522.566666666667,519.033333333333,525.933333333333
19.2,15.7,21.3
343.366666666667,384.033333333333,376.6
455.066666666667,438.533333333333,445.8
37.05,32.4,34.05
63.4,60.4,66.1333333333333
37.05,36.55,34.95
132.866666666667,118.666666666667,114.866666666667
713.933333333333,615.166666666667,625.8
362.566666666667,379.933333333333,355.833333333333
186.266666666667,158.4,167.266666666667
287.033333333333,292.466666666667,289.433333333333
301.8,324.566666666667,308.133333333333
853.1,707.766666666667,850
17388.6333333333,20023.5,18745
434.166666666667,413.866666666667,391.333333333333
12.9,15.1,11.8
26.8,21.4,23.1
570.333333333333,571.333333333333,546.333333333333
569.666666666667,540.433333333333,554.2
147.666666666667,151.466666666667,151.8
607.4,566.466666666667,577.133333333333
345.1,376.933333333333,371.8
155.933333333333,127.233333333333,137.4
103.633333333333,96.8666666666667,103.4
39.2,38.2333333333333,40.8333333333333
129.8,127.9,120.8
1808.03333333333,1636.2,1749.16666666667
858.466666666667,813.2,854.3
721.333333333333,845.4,802.966666666667
44.35,48.4,49
13.8,18.75,17.25
78.3666666666667,80.8,92.4333333333333
118.266666666667,142.466666666667,131.766666666667
132.1,120.633333333333,118.066666666667
371.4,357.366666666667,365.033333333333
28.4333333333333,28.0333333333333,26.2333333333333
15.5,8.75,13.75
193.766666666667,180,202.466666666667
496.366666666667,543.966666666667,516.166666666667
98.3,87.5333333333333,93.7666666666667
117.633333333333,112.233333333333,110.933333333333
511.066666666667,469.533333333333,512.1
206.133333333333,205.133333333333,222
111.1,112.633333333333,106.7
24.8,19.8,18.2
60.2,52.2333333333333,61.3
370,493.033333333333,430
13.25,12.75,17.05
19.7,20.1,21.9
10.6,14.3,10.65
293,245.533333333333,278.9
49.6,55.25,48.35
98.8,100.866666666667,94.9
22.8,25.9,26.7
14.3,15.8,20
14.4,15.9,18
641.466666666667,712.833333333333,663.333333333333
472.6,507.966666666667,471.866666666667
123.4,115.5,113.1
164.666666666667,150.633333333333,144.1
57.4333333333333,52.5,48.4
2518.16666666667,2839.36666666667,2562.9
347.6,354.166666666667,339.9
165.333333333333,167.533333333333,161.666666666667
226.1,211.4,220.466666666667
15.3,15.4,12.6
275.6,303.033333333333,294.1
225.733333333333,209.9,226.266666666667
270.9,325,320.4
143.533333333333,135.266666666667,144.933333333333
4522.53333333333,4330.66666666667,4464.13333333333
5676,5954.13333333333,5825.06666666667
123.066666666667,118.533333333333,124
78.9333333333333,55.3333333333333,84.8
206.1,198.8,203.3
86.1666666666667,98.8,95.9666666666667
124.633333333333,113.033333333333,110.733333333333
162.7,152.333333333333,154.366666666667
40.9333333333333,38.7666666666667,39.1333333333333
124.333333333333,140.633333333333,149.866666666667
59.7333333333333,62.3,58.0666666666667
71.4666666666667,71.4666666666667,63.5666666666667
232.8,242.7,231.666666666667
114.533333333333,118.666666666667,116.2
225.566666666667,282.5,284.233333333333
138.5,119.4,133.5
170.733333333333,169.933333333333,169.166666666667
16.2,17.6,13.3
134.8,114.666666666667,127.133333333333
51.0666666666667,47.6333333333333,51.7
58.4,41.4333333333333,49.1333333333333
44.7333333333333,44.8333333333333,48.4333333333333
94.9333333333333,116.266666666667,104.033333333333
12175.5,12518.1333333333,11859.9
700.933333333333,643.3,671.1
42.2666666666667,36.9,33.8333333333333
169.866666666667,149.766666666667,157.433333333333
79.8,73.8,79.5
83.35,77.05,81.05
129.833333333333,129.9,134.166666666667
9.9,14.3,12.8
465.533333333333,472.133333333333,477.966666666667
226.533333333333,205.566666666667,199.933333333333
53.1666666666667,49.2333333333333,52.8666666666667
370.266666666667,378.133333333333,395.466666666667
22.8,24.15,23.1
13.8,15.45,20.5
1381.66666666667,1766.13333333333,1600.53333333333
20.4,21.1666666666667,22.8
159.166666666667,165.566666666667,152.166666666667
361.6,372.433333333333,381.1
89.1666666666667,81.5666666666667,88.9
37.35,37.85,37.55
380.666666666667,375.3,380.7
2190.73333333333,2055.43333333333,2119.23333333333
33.2,27.45,30.1
319.333333333333,367.9,363.9
2561.5,2491.46666666667,2532.1
803.066666666667,787.2,837.266666666667
1721.5,1627.06666666667,1698.76666666667
60.65,34.85,51.75
1706.13333333333,1574.36666666667,1657.06666666667
214.833333333333,183.666666666667,207.5
22.5333333333333,21.8333333333333,23.3333333333333
106.533333333333,106,116.766666666667
130.866666666667,123.766666666667,132.566666666667
77.3,76.1,87.1
40,34.1,41
2693.43333333333,2895.23333333333,2702.23333333333
30.3,24.6,25.45
34.05,31.25,32.1
782.166666666667,707.5,761.066666666667
83.9666666666667,83.9333333333333,83.1666666666667
482.566666666667,448.466666666667,500.5
74.8,67.8,62.05
54.1,50.9666666666667,55.9666666666667
92.6333333333333,90.9,95.6666666666667
13.9,13.1,12.6
224.433333333333,243.933333333333,254.333333333333
1746.03333333333,1825.76666666667,1718.96666666667
532,513.466666666667,539
161.433333333333,151.6,150.566666666667
96.5,56.35,75.05
192.366666666667,164.266666666667,176.6
294.066666666667,289.566666666667,297.133333333333
43.45,30.2,41.6
100.4,95.4,95.7666666666667
7866.23333333333,7584.63333333333,7850.46666666667
28.3,25.6,27.7
2670.03333333333,2729.56666666667,2716.6
13.9,16.4,21.8
180.233333333333,179.633333333333,179.933333333333
21.2666666666667,22.5666666666667,22.2666666666667
28.4333333333333,25.9666666666667,24.9666666666667
21,23.5,16.3
68.7,70.5666666666667,66.5666666666667
60.35,62.55,54.5
1087.23333333333,1063.56666666667,1134.53333333333
759.733333333333,855.433333333333,819.733333333333
18.2,15.5,17.55
474.1,437.266666666667,435.566666666667
94.4333333333333,80.7666666666667,91.6
101,96.0333333333333,96.0333333333333
10,13.7,11.7
63.85,65.55,62.45
112.433333333333,106.433333333333,112.1
31.65,28.2,29
37.15,39.25,38.1
38.0333333333333,39.1,36.8
268.2,266.633333333333,251.1
380.133333333333,391.166666666667,396.5
5942.23333333333,5678.96666666667,5702.33333333333
152.766666666667,176.1,190.466666666667
373.2,353.033333333333,366.833333333333
127.433333333333,141.066666666667,123.566666666667
96.8666666666667,98.4666666666667,92.2666666666667
110.633333333333,103.9,105.666666666667
556.066666666667,589.733333333333,546.233333333333
443.466666666667,404.8,420.766666666667
13.1,10.2,12.2
30.1,27.1,27.1
62.4333333333333,55.8333333333333,52.3
155.533333333333,166.4,158.4
42.35,43.05,47
13213.3,14211.9333333333,13596.2
173.8,201.5,187.1
231.1,233.4,231.266666666667
1291.5,1279.3,1243.46666666667
85.7333333333333,91.2,80.5333333333333
567.7,571.1,547.8
292.533333333333,252.333333333333,350.1
194.766666666667,149.166666666667,168.8
11.7,13.9,11.9
404,376.066666666667,372.166666666667
228.966666666667,228.2,222.2
242.466666666667,230.966666666667,223.066666666667
115.533333333333,124.233333333333,111.133333333333
1726.26666666667,1883.23333333333,1913.36666666667
56.4,46.4,46.9
176.9,174.366666666667,181.4
77.05,73.2,68.7
376.666666666667,378.666666666667,365.033333333333
296.733333333333,191.933333333333,208.566666666667
52.1666666666667,46.3333333333333,46.5333333333333
47.9333333333333,43.3,44.5333333333333
650.5,670.466666666667,630.2
2239.86666666667,2150.53333333333,2170.5
356.566666666667,340.7,328.266666666667
931.5,944.9,923.766666666667
57.4666666666667,61.6,60.8333333333333
21.45,18.95,19.65
1153.4,1198.73333333333,1150.93333333333
45.5666666666667,47.9666666666667,57.2666666666667
11,13.9,18.8
77.6,68.5333333333333,68.3
107,103,103.333333333333
81.8,61.6666666666667,72.1
19,14.65,15.25
86.0666666666667,97.7333333333333,88.8
250.8,246.8,250.933333333333
75.2333333333333,75.4333333333333,77.8333333333333
44.6666666666667,52.6333333333333,42.2
55.05,52.6,57.75
129.133333333333,132.833333333333,125.633333333333
167.666666666667,173.033333333333,173.933333333333
28.7333333333333,31.0333333333333,29.1
37.4666666666667,39.4333333333333,43.6666666666667
639.4,624.9,625.166666666667
1743,1737.56666666667,1756.1
97.75,97.55,99.7
76.1,80.8333333333333,69.7333333333333
171.666666666667,191.566666666667,185.7
95.8333333333333,95.9333333333333,90.6666666666667
51.6,46.4,46.8666666666667
4303.16666666667,4240.96666666667,4087.46666666667
20.3,16.6,20.8
493.833333333333,510.666666666667,510.566666666667
465.633333333333,408.566666666667,414.366666666667
30.5333333333333,31.8,32.8333333333333
252.433333333333,246.433333333333,235.5
24.05,22.95,19.65
65.4,73.9,66.3
52.6,50,51.95
208.833333333333,208.1,205.733333333333
51.35,55.1,49.8
603.366666666667,577.5,562.033333333333
1375.66666666667,1338.73333333333,1336.73333333333
144.466666666667,137.866666666667,139.766666666667
42.95,43,39.45
35.7,36.2,27.8
189.366666666667,205.033333333333,196.633333333333
40.85,48.1,52.15
31.9,31,36.85
123.2,116.2,121.533333333333
456.366666666667,425.933333333333,443.666666666667
1805,1813.13333333333,1781.3
1009.83333333333,993.833333333333,1008.03333333333
4504.26666666667,4328.83333333333,4345.06666666667
40.7,46.7,35.6
9929.03333333333,10201.2333333333,9766.03333333333
469.633333333333,457,488.166666666667
237,222.8,246.266666666667
610.7,602.366666666667,567.4
219.733333333333,229.2,221.133333333333
35.2,38.6666666666667,47.4333333333333
34.3333333333333,31.5666666666667,33.2666666666667
918.366666666667,896.666666666667,895.233333333333
34.8333333333333,36.9666666666667,38.7
85.35,71.85,83.4
11.85,12.95,9.9
37.7,39.5,35.95
374.4,358.666666666667,354.733333333333
63.2333333333333,68.8666666666667,64.2666666666667
110.566666666667,107.666666666667,95.4666666666667
3488.83333333333,3378.3,3711.63333333333
18,21.6,18.3
1846.43333333333,1995.86666666667,2020.86666666667
230.966666666667,254.833333333333,234.333333333333
845.2,841.5,841.433333333333
384.966666666667,395.2,377.066666666667
260.766666666667,254.5,277.8
14.7,19.2,18.2
15.85,13.6,14.65
25.45,25.85,25.9
1707.83333333333,1637.23333333333,1652.23333333333
1561,1584.03333333333,1580.93333333333
146.566666666667,111.666666666667,94.7666666666667
84.8,76.3,80.4
109.35,87.3,71.35
626.066666666667,742.366666666667,682.8
6596.73333333333,6361.16666666667,6562.73333333333
446.833333333333,419.933333333333,433.166666666667
100.266666666667,95.9666666666667,96.1
120,106.533333333333,118.666666666667
80.2,56.8333333333333,66.3666666666667
426.233333333333,387.466666666667,413.333333333333
180.633333333333,151.366666666667,162.733333333333
374.933333333333,394.166666666667,371.466666666667
825.966666666667,780.166666666667,798.766666666667
500.033333333333,522.4,497.866666666667
214.4,204.533333333333,214.533333333333
792.766666666667,785.433333333333,815.266666666667
457.133333333333,462.666666666667,457.066666666667
695.9,674.866666666667,679.833333333333
1777.8,1937.36666666667,1789.03333333333
1424.63333333333,1346.4,1395.7
13.35,9.25,13.5
14.4,17.9,20.3
62.9666666666667,56.2666666666667,47.9333333333333
155.666666666667,160.466666666667,151.466666666667
832.666666666667,877.133333333333,825.8
357.266666666667,356.566666666667,360.833333333333
44.35,50.3,49.2
7700.36666666667,7412.43333333333,7631.53333333333
1095.83333333333,1050.36666666667,1059.13333333333
37.3,33.2,35.3
108.933333333333,109.333333333333,114.7
230.833333333333,229.8,225.366666666667
113.966666666667,102.1,112.5
29.4,34.1,33.4
72.4,59.7666666666667,68.0666666666667
117.866666666667,113.166666666667,113.366666666667
3359.66666666667,3359.8,3458.93333333333
52.6,48.05,58.2
21.6,19.7,21.25
1956.23333333333,1796.2,2107.76666666667
744.533333333333,744.966666666667,732.466666666667
85.8666666666667,88.7666666666667,90.3666666666667
186.133333333333,183.9,184.466666666667
536.333333333333,541.5,536.766666666667
133.4,129.566666666667,127.166666666667
735.033333333333,718.166666666667,733.3
823.1,1037.86666666667,998.4
48.2,46.1666666666667,49.4333333333333
46.75,44.25,39.7
27.1,26.05,26.15
14.6,15.8,19.45
1190.26666666667,1097.83333333333,1178.4
4325.9,4093.66666666667,4170.63333333333
124,140.4,129.966666666667
252.033333333333,210.833333333333,247.366666666667
520.733333333333,475.7,462.6
211.8,203.366666666667,203.966666666667
4492.33333333333,4736.1,4539.03333333333
7235.83333333333,8212.56666666667,7346.56666666667
26.6,28.6,28.6
300.333333333333,332.433333333333,306.966666666667
30.15,31.5,28.85
85.4333333333333,71.7666666666667,69.4666666666667
108.2,112.9,115.7
19.7,19.3,23
26.3333333333333,22.5,25.6333333333333
124.6,110.566666666667,120.466666666667
863,953.3,910.633333333333
109.766666666667,95.3,107.8
326.433333333333,310.833333333333,302.1
38,26.75,27.45
298.3,321.4,282.266666666667
285.866666666667,286.833333333333,287.5
83,76.6333333333333,81.9
5817.16666666667,5888.3,6000.46666666667
28.25,28.9,27.35
87.6333333333333,76.7333333333333,82.8333333333333
882.633333333333,907.733333333333,846.666666666667
27.45,26.35,28.8
84.5666666666667,74.8,85.6
15.5333333333333,19.6666666666667,19.7
24.3,24.5,24
14.3,16.3,10.2
145.533333333333,145.233333333333,156.533333333333
81.8333333333333,82.1333333333333,79.5666666666667
13.9,11.75,13.3
45.2,29.5666666666667,36.9666666666667
20.0666666666667,16.8666666666667,17.3666666666667
186.8,147.233333333333,156.3
221.233333333333,205.533333333333,217.8
177.833333333333,183.833333333333,188.066666666667
302.2,324.566666666667,292.933333333333
511.266666666667,497.5,489.6
305.666666666667,283.5,297.4
477.166666666667,507.5,477.5
190.266666666667,193.133333333333,196.966666666667
359.366666666667,329.7,343.466666666667
322.8,331.9,311.866666666667
27,24.7333333333333,22.3
172.8,158.1,169.4
305.766666666667,311.3,304
616.9,687.3,663.533333333333
416.166666666667,383.266666666667,379.633333333333
158,175.633333333333,172.766666666667
367.7,341.433333333333,369.033333333333
454.566666666667,425.233333333333,450.6
238.033333333333,271.4,255.1
43.95,44.2,45
280.266666666667,279.866666666667,281.433333333333
143.3,133.033333333333,149
459.366666666667,406.6,419.866666666667
647.566666666667,666.766666666667,711.333333333333
255.766666666667,264.766666666667,232.1
15.4,13,12.6
2742.36666666667,2731.5,2543.63333333333
61.6666666666667,54.4666666666667,62.3666666666667
87.5333333333333,87.6,95.3333333333333
147.5,163.6,159.333333333333
83.9333333333333,85.9333333333333,79.4333333333333
31.65,31.15,34.85
1264.66666666667,1401.13333333333,1262.6
113.433333333333,104.566666666667,109
366.833333333333,340.566666666667,348.066666666667
74.1,68.6333333333333,74.6
225.633333333333,226.8,218.866666666667
20.25,19.2,24.1
121.366666666667,135.866666666667,125
223.733333333333,236.133333333333,234.7
298.233333333333,268.233333333333,255.366666666667
35.6,38.4,31.7
1617.73333333333,1699.7,1582.23333333333
19.7,21.55,18.6
58.9,49.0333333333333,45.2666666666667
14.1,18.9,13.3
670.133333333333,608.533333333333,641.466666666667
159.633333333333,158.633333333333,160.3
66.8,67.1,68.8
11.4,8.4,15.2
79.9,73.2666666666667,92.8
149.4,151.933333333333,144.4
1184.03333333333,1085.13333333333,1120.86666666667
201.466666666667,190.066666666667,195.5
443.033333333333,458.866666666667,437.766666666667
212.866666666667,200.433333333333,205.733333333333
57.9333333333333,53.5333333333333,54.4666666666667
338.6,356.166666666667,373.133333333333
291.7,299.5,302.1
236.2,245.266666666667,236.866666666667
317.866666666667,325.1,322.566666666667
2018.66666666667,2289.8,2048.93333333333
32.3,29.4,26.6
1614.23333333333,1642.5,1655.6
91.1666666666667,81.3333333333333,97.6666666666667
36.1,37.8333333333333,34.7
594.333333333333,595.5,590.266666666667
74.1,62.9,63
56.2333333333333,48.6333333333333,53.6
565.5,502.333333333333,552.066666666667
73.8666666666667,64.3333333333333,69.4666666666667
98.3666666666667,93.7,87
1124.16666666667,1176.33333333333,1143.5
171.833333333333,171.866666666667,173.233333333333
65,64.45,63.2
210.1,183.333333333333,179.2
17.1,21.2,16.5
240.466666666667,287.766666666667,273.633333333333
595.233333333333,631.3,650.1
61.0333333333333,58.6333333333333,70.6666666666667
1233.7,1188.13333333333,1209.66666666667
24.0333333333333,20.1666666666667,23.2
259.4,253.433333333333,259.666666666667
2909.43333333333,2543.4,2751.63333333333
278.533333333333,272.233333333333,286.633333333333
55,54.6333333333333,50.2
1141.23333333333,1166.2,1157.46666666667
133.366666666667,168.5,145.2
49.1333333333333,46.1,47.7666666666667
233.133333333333,252.1,233.666666666667
496.966666666667,507.5,504.633333333333
136.966666666667,135.966666666667,128.8
111.966666666667,103.6,105.5
92.6666666666667,89.5,102.433333333333
3145.76666666667,3158.8,3231.03333333333
115.9,126.733333333333,118.333333333333
616.833333333333,663.466666666667,684.333333333333
499.9,501.2,504.433333333333
174.566666666667,189.933333333333,175.9
5,14.5,12.3
1042.1,1085.66666666667,983.8
2256.03333333333,2016.26666666667,2165.4
44.05,54.35,49.25
214.066666666667,208.9,208.566666666667
4096.06666666667,4146.8,4147.13333333333
72.5,66.8333333333333,71.4666666666667
444.633333333333,471.733333333333,450.6
2131.1,2116.13333333333,2037.8
597.1,633,583.133333333333
44.1,57.4,47.2
255.5,248.8,256.366666666667
28.5,24.6666666666667,28.8333333333333
31.35,34.1,26.5
316.2,330.1,302.4
63.7,51.6666666666667,59.4
135,127.833333333333,132.166666666667
63,55.7666666666667,64.6333333333333
1672.26666666667,1556.26666666667,1546.03333333333
1633.9,1679.83333333333,1595.36666666667
45.2333333333333,38.8666666666667,41.9333333333333
16.9,25.8,21.8
186.1,196.833333333333,178.166666666667
100.566666666667,91.5333333333333,93.4
119.1,110.733333333333,110.166666666667
33.65,37.1,40
1413.56666666667,1516.76666666667,1403.36666666667
146.266666666667,151.7,157.033333333333
83.9333333333333,81.3333333333333,75.8
44.45,54.05,44.5
321.7,342.8,333.9
15.1,12.5,18.3
184.8,187.833333333333,189.9
313.1,294.666666666667,312.9
1381.63333333333,1503.8,1462.96666666667
22,25.45,27.2
108.5,109.333333333333,104.333333333333
427.866666666667,427.266666666667,432.766666666667
110.766666666667,104.633333333333,99.7
213.533333333333,217.2,215.366666666667
126.6,132.633333333333,119.833333333333
25.25,22.65,21.3
931,1000.96666666667,953.566666666667
353.166666666667,356,352.133333333333
58.3333333333333,60.7333333333333,58.0333333333333
13.9,13.5,13.2
471.166666666667,426.666666666667,447.133333333333
215.866666666667,217.6,222.933333333333
16.7,22.8,20.6333333333333
34.3,33.4666666666667,32.2666666666667
375.9,344.733333333333,349.533333333333
1234.86666666667,1291.16666666667,1372.3
1655.3,1787.96666666667,1679.2
458.1,480.133333333333,478.266666666667
33.6,35.5333333333333,36.2333333333333
793.266666666667,786.733333333333,803.5
190.133333333333,187.566666666667,178.166666666667
217.7,206.433333333333,213.5
2544.93333333333,2642.9,2549.83333333333
68.5,71.85,70.3
342.9,290.533333333333,311.566666666667
59,52.8666666666667,56.6333333333333
13.85,14.2,14.5
125.233333333333,132.133333333333,138.8
5727.03333333333,6062.1,5690.7
448.333333333333,464.2,448.9
33.0333333333333,34.7,36.9333333333333
284.3,318.633333333333,274.6
97.3,97.25,87.65
353.766666666667,371.733333333333,308.366666666667
83.4666666666667,76.9333333333333,75.7
14.6,14.7,14
1259.8,1373.7,1227.76666666667
2519.16666666667,2677.2,2414.63333333333
495.433333333333,568.8,516.166666666667
468.6,513.666666666667,467.8
1464.1,1499.43333333333,1460.33333333333
70.4,58.7666666666667,65.3333333333333
266.733333333333,264.366666666667,251.966666666667
4968.46666666667,4816.06666666667,4831.16666666667
5694.66666666667,6019.43333333333,5384.76666666667
140.466666666667,143,123.4
844.066666666667,854.8,854.333333333333
109.5,113.5,109.333333333333
198.666666666667,191.133333333333,188.1
26.75,24.4,25.9
225.766666666667,212.733333333333,243.533333333333
221.766666666667,200.366666666667,202.366666666667
1138.46666666667,1219.2,1146.8
937.8,956.266666666667,925.433333333333
52.1333333333333,44.7666666666667,49.9333333333333
1347.1,1309.2,1354.76666666667
1280.3,1257.26666666667,1247.33333333333
56.1333333333333,54.5,54.1333333333333
45.6,40.6,41.1
721.133333333333,729.133333333333,693.933333333333
191.166666666667,179.1,172.166666666667
36.2,50.4,63.2
1318.4,1308,1286.03333333333
597.2,590.733333333333,576.5
17.3,16.7,13.1
694.566666666667,571.066666666667,573.4
34.65,38.6,35.5
70.95,66.05,70.7
1791.36666666667,2243.1,2040.33333333333
5530.03333333333,5012.3,5173.43333333333
3356.8,3347.4,3190.3
389.066666666667,409.766666666667,370.3
68.4,63.3,66.7666666666667
52.5,48.6333333333333,45.3
1163.2,1117.06666666667,1105.43333333333
250.366666666667,255.933333333333,248.433333333333
31.8,28.8,27.1
23.75,24.75,29.1
261.4,288.933333333333,265.7
26.5,23.85,25
103.15,95.75,93.95
86.6666666666667,92,86.9333333333333
1427.8,1628.63333333333,1507.86666666667
1382.03333333333,1324.13333333333,1427.73333333333
27.1,21.8,18
62.5333333333333,65.2666666666667,61.5666666666667
69.0666666666667,81.1333333333333,73.3666666666667
47.6,41.3,38.6
1268.4,1355.63333333333,1282.5
684.566666666667,652,680.9
1066.16666666667,1173.8,1091.5
7116.8,7025.16666666667,7311.7
26.1,27.95,28.95
97.7666666666667,80,88.1666666666667
123.966666666667,123.066666666667,124.833333333333
49.1333333333333,48.5666666666667,40.5333333333333
40.4,35.15,40.25
30.5,29.6,24.8
12836.7,13824.8666666667,12067
69.0666666666667,66.3666666666667,62.4666666666667
56.6,46.7,40.8
2078.3,1998.56666666667,2082.93333333333
1406.1,1475.06666666667,1323
26.9,35.1,26.7
27,29.75,27.2
1966.83333333333,2148.9,2103.83333333333
59.85,53.95,55.35
15.55,17.2,17.4
40.8333333333333,39.1333333333333,43.7666666666667
17.2333333333333,15.1333333333333,17.0333333333333
142.833333333333,123.5,137.866666666667
861.5,1045.43333333333,939.7
287.9,206.9,227.166666666667
571,579.966666666667,570.366666666667
521.7,568.333333333333,541.5
668.933333333333,614.366666666667,649.466666666667
750.566666666667,802.4,805.833333333333
363.533333333333,371.166666666667,353.6
451.933333333333,477.166666666667,448.5
100.466666666667,108.9,109.333333333333
13,19.5,18.1
84,58.4,49
648.633333333333,594.466666666667,689.866666666667
54.2,55.2666666666667,57.5333333333333
19.6333333333333,16.9333333333333,22.6
2440.86666666667,2324.13333333333,2530.76666666667
38.8333333333333,32.3,38.1666666666667
1697.76666666667,1730.6,1695.13333333333
2943.83333333333,2734.3,2734.46666666667
163.6,170,173.333333333333
77.1,77.65,82.6
23.95,24.2,27.1
126.733333333333,133.066666666667,118.533333333333
2397.83333333333,2296.4,2437.2
931.433333333333,963.5,919.6
59.7333333333333,61.1666666666667,72.6
73.5333333333333,74.8,72.7666666666667
54.5,58.3666666666667,66
30.6666666666667,28.0333333333333,30.2666666666667
1607.5,1846.8,1756.3
503.233333333333,543.166666666667,500.733333333333
1508.4,1640.66666666667,1479.56666666667
402.666666666667,412.766666666667,414.466666666667
2267.8,2465,2332.96666666667
541.166666666667,565.333333333333,530.766666666667
67.2333333333333,69.3666666666667,60.3333333333333
683.1,645.8,638.333333333333
215.666666666667,223.533333333333,218.266666666667
88.7,76.1,83.9
77.1666666666667,83.4333333333333,85.8
13.3,11.7,12.9
1341.53333333333,1310.4,1424.03333333333
423,478.133333333333,456.6
15.8,11.45,13.8
146.466666666667,139.133333333333,140.4
319.366666666667,320.966666666667,290.866666666667
2371.8,2688.1,2482.03333333333
22.1,19.4666666666667,21.2666666666667
67.9,61.5333333333333,63.2
1258.46666666667,1257.23333333333,1308.36666666667
4219.83333333333,4394.53333333333,4390.96666666667
38.7,40.4333333333333,42.4
134.2,144.633333333333,135.433333333333
20.3333333333333,23.0333333333333,22.5666666666667
105.966666666667,107.433333333333,102.3
1030.33333333333,1057.43333333333,1039.46666666667
53.9,56.05,46.2
2042.2,2159.96666666667,2254.76666666667
138.366666666667,149.566666666667,141.466666666667
1329.66666666667,1435.86666666667,1285.46666666667
711.3,710.266666666667,749.533333333333
203.2,200.666666666667,185.3
3494.66666666667,3552.73333333333,3658.76666666667
1638.73333333333,1689.43333333333,1695.9
978.033333333333,913.966666666667,1001.66666666667
10.4,11.9,12.5
22.4,21.6,22.1
313.166666666667,306.566666666667,290.1
2820.6,3158.1,3106.26666666667
1675.2,1744.83333333333,1668.83333333333
293.466666666667,311.2,293.933333333333
1101.26666666667,1086.7,1021.4
6113.33333333333,6425.86666666667,5928.8
90.0666666666667,79.1,83.8
803.233333333333,745.466666666667,751.733333333333
80.6666666666667,85.1333333333333,76.2666666666667
60.6,57.1,49
7785.16666666667,7482.1,7628.03333333333
366.8,363.033333333333,358.733333333333
73.1333333333333,77.9,73.3333333333333
136.033333333333,115.766666666667,130.1
312.4,354.166666666667,318.933333333333
39.8,36.15,41.65
264.266666666667,283.466666666667,274.133333333333
391.766666666667,384.6,361.966666666667
106.733333333333,113.2,108.3
193.266666666667,170.866666666667,171.666666666667
36.5666666666667,37.9666666666667,40.8666666666667
43,36,29.4
89.9333333333333,111.766666666667,107.666666666667
53.4333333333333,62.8333333333333,59.2333333333333
115.333333333333,115.966666666667,110.833333333333
49.7,48.5,51.4
74.4,77.2666666666667,72.4333333333333
707.1,687.733333333333,701.7
