drug1,drug2,drug3
729.7,667.9,652.766666666667
22,22.4,24.5
36.7666666666667,34.4,36.3666666666667
646.733333333333,617.5,621.333333333333
477.033333333333,457.5,457.4
102.766666666667,86.275,82.5333333333333
179.3,159.8,119.3
817.9,785.3,770.433333333333
866.333333333333,839.275,846.966666666667
16.7,16.1,22.2
439.166666666667,436.075,460.033333333333
5908.46666666667,6274.775,5865.36666666667
175.9,169.975,175.733333333333
14.2,12.7,10.3
15.3666666666667,16.325,13.2333333333333
19.7,12.7,17.5
19.5666666666667,19.6,21.3
44.5333333333333,38.725,40.4666666666667
7827.16666666667,8127.325,8377.26666666667
44.55,44.25,41.5
66.9666666666667,74.4,74.0333333333333
1160.13333333333,1103.4,1240.2
427.5,399.55,493.066666666667
10825.5666666667,10525.025,9810
204.366666666667,199.7,180.7
82.3,66.1,84.6666666666667
200.766666666667,189.025,186.633333333333
2107.66666666667,2012.9,2028.96666666667
14,13.65,14
48.3,37.825,40.9666666666667
912.9,918.5,895.9
1635.86666666667,1512.525,1569.5
251.966666666667,225.9,253.633333333333
143.5,164.1,154.6
1753.26666666667,1745.85,1768.66666666667
627.266666666667,602.7,597.8
281.5,244.75,285.233333333333
151.7,124.025,161.066666666667
1607.53333333333,1500.975,1643.56666666667
728.066666666667,696.425,692.566666666667
200.966666666667,176.175,194.033333333333
54.4666666666667,58.1,48.5333333333333
47.2,43.475,51.7
35.25,39.9,38.75
324.9,340.1,338.566666666667
1933.23333333333,1906.475,1837.96666666667
19.85,17.1,16.75
419.466666666667,375.7,394.533333333333
742.466666666667,827.825,803.133333333333
1279.93333333333,1227.175,1043.26666666667
41.5,36,39.8333333333333
4567.26666666667,4490.525,5522.2
440.7,451.25,501.433333333333
680.233333333333,659.375,686.666666666667
103.333333333333,99.5,89.1666666666667
52.3666666666667,44.025,41.6
141.166666666667,124.775,150.366666666667
47.6,49.4666666666667,40.8
53.3666666666667,51.175,51.2
433.633333333333,432,429.4
156.133333333333,157.125,149.3
2801.33333333333,2935,3138.16666666667
577.3,641.15,590.666666666667
32,35.65,28.85
84.1333333333333,102.875,57.4
12685.2666666667,12671.375,12594.8666666667
379.933333333333,360.35,399.733333333333
272.433333333333,276.65,242.666666666667
912.166666666667,854.9,917.666666666667
1395.36666666667,1502.25,1339.2
219.4,224.775,201.266666666667
29.1,27.225,27.6666666666667
29.75,31.3333333333333,37.65
20.1,18.4,18.7
34.9666666666667,30.775,32.7333333333333
100.933333333333,87.225,92.5333333333333
46.35,37.2333333333333,45.55
3876.93333333333,3816.3,3982.36666666667
65.6,64.1,97.3
217.533333333333,188.275,204.333333333333
179.466666666667,187.3,150.033333333333
232.633333333333,226.425,196.366666666667
146.733333333333,128.65,144.9
345.2,402.65,343.3
15.7,14.6,15.5
227.266666666667,261.325,231.4
73.5,60,71.9
7933.93333333333,7661.3,7733.13333333333
954.6,940.625,1070.46666666667
28.5,30.3,32.4
2960.36666666667,3077.125,2969.36666666667
56.0333333333333,49.85,53.9666666666667
25.25,25.2,27.2
28.8,29.2,25.5
1076.13333333333,1077.8,1064.03333333333
454.933333333333,445.525,460.766666666667
382.833333333333,355.475,375.633333333333
748.466666666667,789.375,863.833333333333
14.1,16.5,14.8
14.8,12,14.9
80.6666666666667,72.125,73.6666666666667
641.766666666667,645.125,651.4
184.8,156.55,157.1
81.0333333333333,63.4,69.8
438.7,417.075,460.833333333333
248.2,238.925,245
29.4666666666667,30.775,22.4
173.4,166.925,192.533333333333
20.5666666666667,20.7,21.4666666666667
32.35,29.35,26.3
2649.16666666667,2540.55,2554.36666666667
256.5,263.225,251.7
12.9,12.3,13.7
305.366666666667,291.45,304.366666666667
12.9,16.7,10.2
249.7,232.125,241.266666666667
275.033333333333,236.775,266.5
24.6,17.8,23
50.7333333333333,39.675,51.6666666666667
3731.8,3698.375,3977.2
286.233333333333,290.95,265.166666666667
2614.5,2656.975,2846.53333333333
37.9333333333333,36.05,30.2666666666667
192.6,189.925,189.9
35.5,38.55,33.9333333333333
5620.43333333333,5688.8,5419.9
16.7,19.4,9.3
50.8333333333333,44.1,50.1
1182.53333333333,1192.375,1218.86666666667
1663.36666666667,1634.25,1636.56666666667
959.766666666667,932.85,904.8
18.2,17.2,16.9
366.933333333333,374.775,375.866666666667
402.733333333333,379.5,394.666666666667
779.7,747.05,723.5
43.5,46.45,48.1
188.5,179.75,166.066666666667
2374.73333333333,2377,2411.36666666667
7019.56666666667,7089.475,7385.63333333333
15.55,17.2333333333333,16.15
2177.7,2261.9,2049.76666666667
1191.63333333333,1110.7,1297.73333333333
1632.9,1541.9,1859.96666666667
2128.16666666667,2042.4,2189.66666666667
346.133333333333,393.8,331.7
104.166666666667,94.35,111.6
30.2,33.1,24.8
109.866666666667,114.725,111.3
22.2,23.175,21.3
16.3,17.8,14
311.9,293.975,330.533333333333
21.9666666666667,18.425,15.2333333333333
282.4,267.775,303.133333333333
470.9,465.7,430.8
60.9666666666667,49.95,64.1666666666667
49.25,42.6,41.3
29.7333333333333,24.95,22.2
3925.63333333333,4022.6,4043.53333333333
20568.9666666667,21190.075,21047.6333333333
2962.46666666667,2841.8,2893.76666666667
168.966666666667,156.725,161.866666666667
253.233333333333,273.925,236.666666666667
54.2,59.825,53.6666666666667
7.9,13.9,13.9
64.65,54.95,55
4555,4686.1,4672.03333333333
1021.73333333333,992.65,1070.8
70.3333333333333,69.725,52.8333333333333
277.45,273.9,263.2
295.466666666667,315.025,334.433333333333
122.433333333333,131.425,127.3
417.266666666667,402.375,411.066666666667
63.9666666666667,59.2,72.5
1303,1259.925,1158.5
18.2,19.2,64.0666666666667
28,29,38.5
20.4666666666667,18.275,20.7666666666667
65.9,62.575,68.5
93.8333333333333,77.925,82.4333333333333
168.133333333333,150.525,166.266666666667
56.3,54.1666666666667,49.7
65.4,63.6,53.25
391.666666666667,338.45,388.1
974.9,992.275,1040.76666666667
2297.56666666667,2283.975,2334.8
2962.6,2908.025,3067.3
64.2,68.325,61.2
679.866666666667,659.425,602.733333333333
88.8333333333333,84.775,71.5333333333333
28.6,29.1,26.8
560.8,491.975,666.3
469.6,451.775,447.666666666667
157,155.8,137.033333333333
83.7,82.225,88.9666666666667
38.2333333333333,34.3,34.0666666666667
1802.6,1681.15,1620.96666666667
359.566666666667,367.15,353.4
3925.93333333333,3951.15,4131.96666666667
53.9,57.15,51.25
73.1333333333333,78.075,69.5333333333333
459.266666666667,452.7,423.133333333333
71.7333333333333,64.7,83.1333333333333
105.033333333333,106.95,109.766666666667
1060.8,1085.625,1054.33333333333
6502.53333333333,6202.025,6482.03333333333
1648.9,1544.55,1359.16666666667
969.166666666667,922.225,931.533333333333
301.833333333333,291.05,288.266666666667
89.6,93.25,88.4333333333333
19.6,17.5,17.1
50.5666666666667,39.8,57.9333333333333
478.166666666667,456.375,450.533333333333
1059.23333333333,1008.325,999.9
1334.46666666667,1310.725,1266.83333333333
241.2,214.65,228.833333333333
187.1,188.6,191.5
69.9666666666667,69.9,76.5333333333333
81.1,83.6,81.55
2336.23333333333,2368.425,2309.2
9221.76666666667,9732.9,8675.56666666667
159.5,150.725,169.833333333333
61.85,56.7,56.65
866.7,938.9,867.233333333333
352.466666666667,331.125,344.1
408.033333333333,372,422.9
283.533333333333,261.375,292.933333333333
130.433333333333,98.95,126.566666666667
48.3,55.4333333333333,43.6
71,61.975,70
132.75,127.6,130.2
258.6,265.375,316.833333333333
1346.46666666667,1401.15,1318.56666666667
1057.5,975.9,1062
926.933333333333,905.625,948.133333333333
931.333333333333,871.75,929.2
677.133333333333,605.075,609.7
6674.9,6600.4,6386
770.9,798.875,773.166666666667
3303.7,3238.95,3363.4
271.4,304.175,286.433333333333
135.666666666667,138.125,135.6
912.8,875,857.9
1593.63333333333,1640.25,1412.56666666667
180.033333333333,157.925,172.166666666667
58.3333333333333,51.925,67.1333333333333
13.5,8.9,15.4
3399.16666666667,3336.4,3259.66666666667
1639.6,1609.7,1611.23333333333
2356.9,2411.375,2349.2
379.733333333333,380.1,373.233333333333
980.966666666667,969.275,980.633333333333
466.1,458.4,455.733333333333
2404.23333333333,2535.95,2461.6
27.1,24.8,20.5
20.45,21.85,20.95
53.05,46.2,48.55
39.7,41.1,39.5
3033,2977.975,2843.23333333333
7830.36666666667,7798.525,7589.4
329.533333333333,316.1,297.533333333333
264.933333333333,253.725,249.666666666667
985.3,954.925,1007.03333333333
3945,3964,3866.83333333333
29.6,36,25.4
27.6333333333333,23.35,19.5333333333333
85.1333333333333,67.55,95.8
32.1,28,23.1
21.3,19.6,17.3
1821.6,1820.95,1961.2
1911.9,1906.65,1897.13333333333
354.266666666667,353.65,424.766666666667
71.4,84.7,72.45
92.5333333333333,85.775,76.5333333333333
337.533333333333,339.175,316.833333333333
149.8,139.5,142.933333333333
22.0333333333333,26.675,25
129.466666666667,156.475,132.4
2362.76666666667,2262.525,2363.06666666667
24153.2333333333,25077.05,25571.5
3154.9,3049.05,2814.83333333333
107.033333333333,106.4,124.766666666667
621.2,586.425,569.033333333333
961.4,919,888.633333333333
94.8666666666667,85.125,100.033333333333
502.466666666667,478.15,540.466666666667
79.3333333333333,70.95,73.6666666666667
56.7,54.725,54.8
904.333333333333,909.325,856.233333333333
807.466666666667,762.6,763.633333333333
2482.76666666667,2443.725,2236.3
109.066666666667,110.925,98.3333333333333
24,20.4666666666667,16.5
303.633333333333,334.675,295.566666666667
543.8,467.15,490.966666666667
22.6,30.7,27.1
4402.13333333333,4300.025,4444.4
21232.0666666667,21496.9,23398.1666666667
1120.53333333333,1072.3,1111.8
34990.2333333333,34367.175,33899.9666666667
1730.86666666667,1700.475,1660.36666666667
527.966666666667,476.8,487.2
74.45,84.55,72.05
62.1666666666667,63,52.1
187.333333333333,177.8,184.933333333333
62.65,55.2333333333333,39.3
111.8,108.95,111.466666666667
10138.8,10220.525,10470
3162.03333333333,3173.35,3377.2
703.9,660.525,830.8
45.7,44.1,49.1
5526.66666666667,5199.25,5492.96666666667
134.366666666667,149.2,131.733333333333
1711.63333333333,1774.05,1828.5
1374.2,1422.55,1610.1
464.633333333333,482.05,474.1
85.5666666666667,89.425,76.2
115.433333333333,108.5,112.866666666667
627.5,607.525,589.7
151,164.2,172.1
529.266666666667,503.35,461.133333333333
176.2,160.4,165.3
330.333333333333,321.05,261.533333333333
579.466666666667,556.85,465.833333333333
26.3,25.25,28.95
12241.4,12099.675,15415.6666666667
57.4,54.7,56
437.366666666667,443.55,435.433333333333
328,297.575,310.633333333333
2500.13333333333,2604.575,2624.73333333333
329.1,361.875,360.5
115.033333333333,112.625,100.4
394.133333333333,349.7,412.2
141.066666666667,144.8,141.333333333333
2960.26666666667,2993.65,3059.1
484.466666666667,460.65,442.866666666667
853.1,818.075,804.466666666667
397.466666666667,386.875,396.6
768,725.025,779
213.866666666667,179.725,218.9
62.0666666666667,55.225,51.4
217.966666666667,187.925,208.033333333333
1953.1,1883.025,2018.83333333333
2452.53333333333,2420.7,2450.43333333333
52.25,52.25,42.1
34.7,33.7,29.1
77.2666666666667,83.175,76.5
1500.26666666667,1461.175,1519.96666666667
87.6,85.1,66.8333333333333
36.4,38.475,31.4666666666667
40.95,48.5,45.35
29.7333333333333,38.575,23.3666666666667
21.9,19.3,24
10395.1333333333,10449.225,10964.0333333333
28.5,27.2,28.7
335.333333333333,325.4,336.966666666667
65.2333333333333,79.225,67.2
921.833333333333,898.775,862.833333333333
429.766666666667,426.3,507.2
1855.96666666667,1937.225,1776.93333333333
2096.2,2088.075,2038.16666666667
437.933333333333,460.475,524.666666666667
5826.73333333333,5947.1,5633.2
15.8,15.6,12.1
36.8333333333333,35.075,41.4333333333333
16.7,15.2,11
123.433333333333,125.425,113.066666666667
12553.2666666667,12394.75,12347.7333333333
564.6,574.825,540.8
38.0666666666667,34.675,31.9333333333333
488.033333333333,471.3,503.766666666667
32.2666666666667,29.825,25.5666666666667
72.6666666666667,77.125,64.8
784.7,661.45,713.466666666667
51.9333333333333,42.5,43.5333333333333
53.5333333333333,44.15,60.1666666666667
1163.43333333333,1145.775,1361.63333333333
303.8,313,301.733333333333
3659.33333333333,3516.875,3581.06666666667
174.866666666667,193.95,170.6
618.7,631.55,674.733333333333
147.733333333333,134.3,141.6
20.15,22.2333333333333,29.6
4629.23333333333,4620.625,4568.86666666667
337,328.65,363.8
584.6,527.1,520.466666666667
389.2,377.9,439.966666666667
22.1333333333333,23.975,19.3
2741.3,2845.275,2899.33333333333
2561.4,2759.75,2787.73333333333
390.666666666667,376.175,396.733333333333
82.0333333333333,84.125,93.4
40.4333333333333,36.75,42.1
49.2,57.925,59.5333333333333
716.933333333333,736.15,661.366666666667
552.333333333333,549.55,419.9
275.133333333333,268.175,263.033333333333
694.3,669.975,660.6
2217,2215.15,2221.23333333333
68.9,70.7,69.3
620.1,600.95,635.833333333333
41.4,42.1,58.8
71.5,67.4,69.5
65.7333333333333,61.15,84.3666666666667
362.5,389.325,377.666666666667
5117.73333333333,5054.15,5070
1193.9,1200.125,1215.7
403.966666666667,407.125,531.2
157.566666666667,153.65,159.966666666667
4023.96666666667,4060.5,3816.2
2237.86666666667,2129.3,2086.56666666667
2132.3,2070.225,2156
556.566666666667,557.775,557.766666666667
821.5,868.425,855.6
35,26.8,41.7
12.4,15.3,12.5
835.1,901.05,825.933333333333
1141.23333333333,1180.1,1052.46666666667
550.2,510.2,518.8
44.25,42.35,47.25
814.433333333333,851.2,807.633333333333
127.433333333333,151.825,117.566666666667
29.6,24.5333333333333,30.65
368.7,382.15,405.633333333333
514.966666666667,497.775,509.733333333333
1579.3,1596.875,1654.86666666667
89.6666666666667,94.075,88.9333333333333
8148.5,8109.525,7935.93333333333
1781.73333333333,1951.6,1962.23333333333
646.866666666667,632.325,663.3
1093.6,1074.65,1081.06666666667
235.766666666667,233.225,256.333333333333
343.033333333333,331.125,336.1
424.233333333333,458.775,499.966666666667
13.15,13.85,15.75
70.4,69.325,63.1333333333333
3541.9,3416.225,3426.76666666667
258.266666666667,261.2,297.866666666667
1831.03333333333,1850.325,1818.83333333333
2516.6,2349.975,2406.3
4610.66666666667,4552.875,4396.9
2464.96666666667,2338.875,2433.53333333333
1380.83333333333,1372,1371.66666666667
12.55,13.05,14.7
74.3666666666667,81.975,72.4333333333333
25.3,24.1,22.9
16.3,14,14.2
24.9,24.2,20.75
32.9,32.125,35.1666666666667
46.2,40.8,37.4
14.7,14.3666666666667,15.4
546.133333333333,523.25,591.033333333333
32.0333333333333,40.075,28.2333333333333
1080.96666666667,1046.775,965.733333333333
1814.03333333333,1707,1766.13333333333
30.2,27.7,30.2
2300,2450.275,2321.4
69.7333333333333,61.525,57.7
31.9333333333333,31.125,37.9333333333333
11.9,13,15.3
73.2333333333333,73,57.4333333333333
22.0666666666667,18.4,13.8
162.1,169.825,169.833333333333
24.1,26.8,23.5
12328,12853.7,11394.3333333333
1431.06666666667,1494.2,1609.86666666667
455.066666666667,410.125,466.333333333333
88.2,77.55,77.8
25.6,26.45,23.6
3815.56666666667,3968.8,3646.83333333333
1263.56666666667,1275.325,1524.23333333333
67.8666666666667,64.4,58.7
32.9,27.5,41.3
79.2333333333333,79.925,89.8333333333333
35.3,43.1,40.4
60.75,62.2,47.2
233.6,221.225,230.166666666667
885.3,887.15,1009.6
2676.23333333333,2534.675,2525.9
1216.26666666667,1152.475,1264.6
1683.86666666667,1734.25,1563.43333333333
226.233333333333,217.8,215.8
83.9,90.65,71.9333333333333
109.7,102.2,79.4
101.633333333333,105.075,98.1
46.5666666666667,43.575,44.6666666666667
37.1666666666667,31.2,33.7
722.6,714.325,753.5
832.4,839.275,790.933333333333
104.533333333333,110.4,96.6
701.633333333333,640.775,612.533333333333
53.2,50.1,48.9333333333333
217,221.625,214.566666666667
62.5666666666667,56.775,73.2666666666667
2319.6,2329.9,2345.4
989.3,988.925,908.333333333333
167.066666666667,185.5,163.266666666667
1119.5,1064.425,914.066666666667
1459.2,1489.775,1134.53333333333
522.066666666667,568.875,510.2
640.4,575.725,565.333333333333
49.7333333333333,43.525,55.9666666666667
3572.36666666667,3673.725,3447.8
260.266666666667,266.925,257.4
284.133333333333,316.225,322.166666666667
26.8,27.875,24.7666666666667
100.033333333333,85.725,97.6
10.6,13.8,13.2
30.2,25.5666666666667,35.95
361.866666666667,402.875,357.966666666667
83.25,83.25,81.65
77.5,63.775,47.2
6184.03333333333,6105.425,5736.5
1577.43333333333,1653.35,1609.8
3857.1,3591.575,3881.13333333333
686.033333333333,667.05,694.566666666667
362.766666666667,357.575,409.066666666667
523.5,507.375,529.2
629.633333333333,597.45,641.466666666667
124.366666666667,136.325,119.966666666667
56.7333333333333,55.8,52.0666666666667
20.1,21.8,20.9
2926.46666666667,3097.05,3513.06666666667
555.966666666667,565.3,580.7
897.433333333333,875.175,850.9
23.2,25.8,19.45
789.833333333333,832.825,762.633333333333
665.633333333333,693.55,684
468.6,440.825,470.4
282.6,306.45,315.433333333333
305.3,317,281.9
471.4,433.375,473.033333333333
155.2,166.975,147.566666666667
272.366666666667,277.725,275.866666666667
823.7,824.45,812.7
14.5,13.1,12.3
87.4,75.05,99
5524.8,5298.025,5465.13333333333
4493.56666666667,4620.55,4262.96666666667
1422.56666666667,1401.325,1398.53333333333
566.233333333333,553.175,529.333333333333
925.133333333333,861.725,1526
181.766666666667,186.95,178.933333333333
14.75,15,14.55
11975.6,11394.675,10206.1666666667
20.4,16.35,19.3
245.366666666667,240.925,231.933333333333
55.85,41.2,76.2
64.8333333333333,57.05,59.3
8298.2,8308.4,8661.83333333333
2623.26666666667,2609.225,2803.83333333333
2012.23333333333,1971.475,1926
19.7666666666667,20.825,16.3333333333333
163.7,148.15,129.8
145.133333333333,116.575,125.366666666667
32.5,29.35,30.8
36.9,34.55,34.3666666666667
2663.5,2630.775,2619.63333333333
3993.5,4083.575,4219.16666666667
3108.63333333333,2904.175,3188.83333333333
92.9333333333333,80.125,112.266666666667
1076.76666666667,1057.425,1055.4
223.933333333333,220.45,198.766666666667
92.2333333333333,97.225,91.9666666666667
160.1,150.2,159.766666666667
49.9333333333333,56.55,58
40.2666666666667,34.575,39.0333333333333
4797.83333333333,4777.875,4788.76666666667
931.433333333333,998.375,974.5
12.7,13.6,16.3
771.433333333333,704.6,621.5
281.866666666667,259.325,297.066666666667
946,949.3,924.666666666667
3238.9,3246.675,3362.9
691.3,687.1,620.6
114.833333333333,109,146.333333333333
652.8,668.625,586.766666666667
58.35,58.8,31.2
51.7666666666667,50.25,67.0666666666667
67.15,67.55,60.65
20.2666666666667,19.125,22.4666666666667
772.6,704.25,748.633333333333
354.5,330.15,344.266666666667
28.7,31.5,22.4
3891.03333333333,3923.525,3921.23333333333
30.3,25.05,26.2666666666667
182.533333333333,185.35,184.433333333333
608.833333333333,571.625,599.633333333333
80,62.9,56.6
16.7,18.5,14.8
22.0333333333333,24.525,22.8
910.3,910.525,962.466666666667
56407.4666666667,59174.2,54812.1666666667
6652.4,6982.5,6618.1
678.1,680.025,708.133333333333
112,105.6,107.4
313.033333333333,314.625,288.7
2206.73333333333,2295.2,2038
161.566666666667,162.025,155.433333333333
237.4,230.85,259.566666666667
136.4,120.666666666667,132.25
12,13.7,16.1
2266.6,2244.45,2212.3
1052.06666666667,1033.375,972.733333333333
1802.06666666667,1739.675,1671.96666666667
1100.7,1224.95,1020.83333333333
22.35,21.6333333333333,19.25
47.1333333333333,42.35,43.1333333333333
2071.8,2040.175,1914.36666666667
981.466666666667,952.3,954
116.066666666667,100.5,117.066666666667
235.2,239.1,202.5
16.4,15.55,13.1
290.166666666667,308.2,267.733333333333
808.6,682.125,697.366666666667
56.8333333333333,58.275,56.2333333333333
18.9,19.7,4
43.7,44.2,42.6333333333333
2408.43333333333,2380.575,2390.33333333333
3249.33333333333,3333.15,3655.3
3820.73333333333,3614.25,3701.63333333333
216.166666666667,196.625,236.1
3322.16666666667,3312.55,3336.16666666667
2320.73333333333,2324.925,2240.63333333333
1166.06666666667,1155,1148.56666666667
3035.96666666667,3012.025,3036.26666666667
32.9666666666667,32.825,29.2333333333333
16.2,13.6,17.8
279.9,266.575,286.766666666667
37.4,33.4666666666667,39.7
434.5,431.7,435.133333333333
375.033333333333,364.45,396.5
2003.1,1937.1,1795.8
79.3,75.65,71.9666666666667
59.8666666666667,56.4,46.4666666666667
17.7,16.7,13.5
27.15,23.45,27.05
92.8666666666667,96.275,104.3
60,59.05,55.1666666666667
253.266666666667,210.525,233.2
28.4,33.9,33.9
3470.7,3328.825,3582.76666666667
146.566666666667,132.025,130.133333333333
87.2,100.125,90.1
24.05,23.6,23.9
17.8333333333333,20.425,16.6333333333333
350.5,303.5,336.533333333333
22.35,21.6666666666667,14.3
2171.76666666667,2255.225,2085.53333333333
474.466666666667,480.675,476.5
1948.6,2097.55,1955.8
878,765.875,834.066666666667
30.95,34.6666666666667,26.95
14.5,19,17.6
88.7,77.65,86.7666666666667
25.9,31.275,27.9666666666667
186.833333333333,178.85,183.666666666667
4161.3,4047.875,4165
1619.9,1557.2,1726.2
3851.03333333333,3711.35,3735.2
92.2,97.275,83.3666666666667
61.7333333333333,73.9,51.9333333333333
239.7,193.2,222.933333333333
84.5333333333333,72.125,89.9666666666667
22.8,21.1,14.95
87.2,91.75,85.2
170.233333333333,169.025,182.766666666667
127.933333333333,127.65,163.466666666667
533.433333333333,584.9,544.233333333333
3983.83333333333,4222.25,3200.83333333333
131.066666666667,110.5,146.7
33.2,33.6,33.35
15.1,14.3,15.3
30.7666666666667,35.1,31.5333333333333
189.666666666667,198.775,241.5
36.5,33.9333333333333,37.8
653.533333333333,668,833.933333333333
2752.73333333333,2696.1,2360.36666666667
1357.5,1227.15,1316
31.2,33.7,28.8
483.766666666667,504.875,529.133333333333
420.733333333333,374.45,364.966666666667
33.8333333333333,37.225,52.4
330.966666666667,328.175,318.333333333333
82.5,93.35,83.7
2310.9,2272.65,2305.9
806.3,822.975,816.6
14.3,13.1,12.3
39.5333333333333,42.575,38.9333333333333
157.766666666667,203,134.433333333333
30.95,32.05,33.3
6802.36666666667,6544.3,7034.43333333333
2662.63333333333,2585.875,2875.26666666667
190.666666666667,181.075,188.133333333333
44867.1333333333,45356.475,42259.7333333333
641.4,624.75,620.1
27.5,26.7,26.7
103.3,101.825,82.1666666666667
473.766666666667,358.775,520.066666666667
3407.76666666667,3313.725,3325.6
7038.23333333333,6832.25,6185.83333333333
710.1,658.35,683.933333333333
319.133333333333,353.55,316.866666666667
185.6,172.625,186.8
1344.4,1308.175,1447.6
760.5,709.325,765.933333333333
265.8,268.125,278.533333333333
67.0666666666667,60.7,65.4666666666667
22.35,22.95,22.55
528.566666666667,453.45,503.266666666667
43.4,46.375,32.8666666666667
160.266666666667,146.425,137.4
94.7666666666667,105.3,94.9666666666667
20.7,17.4,20.3
129.066666666667,109.425,118.966666666667
6837.16666666667,6626.15,6907.83333333333
15.3,15.6,14.3
208.433333333333,199.55,188.033333333333
28.1333333333333,23.025,29.0333333333333
134.233333333333,129.275,131.8
882.266666666667,839.55,891.866666666667
332.733333333333,320.9,319.533333333333
205.333333333333,193.875,157.866666666667
41.75,40.6,41.25
49.8,42.925,51.4666666666667
165.566666666667,141.625,167.566666666667
46.95,40.4333333333333,39.5
108.133333333333,112.05,89.8
21.55,25.2,16.9
3376.33333333333,3326.65,3502.03333333333
1129.13333333333,1119.175,1077.86666666667
18.1,16.5,18.7
52.95,50.2,52.75
109.8,107.1,117.2
14.5,15.7,9.1
754.3,722.95,752.4
8983.23333333333,9040.9,9570.83333333333
955.933333333333,916.925,891.133333333333
100.9,102.25,101.9
212.566666666667,216.275,213
207.766666666667,202.55,186.066666666667
2924.1,2941.525,2897.16666666667
2261.06666666667,2166.9,2136.5
3677.23333333333,3625.975,3473.4
63.75,68.9,72
240.833333333333,266.675,260.7
433.2,441,401.066666666667
713.5,704.7,678.366666666667
1135.53333333333,1140.65,1087.63333333333
1646.33333333333,1733.95,1659.03333333333
10938.9,11036.475,11098.6
509.866666666667,607.475,604.9
1194.36666666667,1193.7,1157.5
1374.4,1394.125,1410.36666666667
52.2,42.2,53.6
33.15,29.25,32.85
32.75,33.5,33.65
1911.93333333333,1788.225,1967.56666666667
331.533333333333,306.55,312.366666666667
912.8,1008.95,869.3
58.6333333333333,62.375,60.8
153.566666666667,143.75,130.033333333333
1524.5,1497.15,1574.8
17.9,19.95,19
189.866666666667,165.975,207.266666666667
16.3,14.4,14.2
1579.03333333333,1477.625,1521.96666666667
2570.3,2383.425,2681.76666666667
1189.53333333333,1168.85,1093.53333333333
307.833333333333,305.075,254.633333333333
22.5,29.7,31.4
35.6,34.75,35.4333333333333
16.2,15.4,8.4
2992.3,2881.7,3121.46666666667
77.2666666666667,74.55,77.7666666666667
62.3,59.7,54.9
112.066666666667,98.85,134.2
96.8333333333333,92.6,93.7
7738.83333333333,7969.7,7143.63333333333
429.266666666667,440.5,459.033333333333
43.2666666666667,33.15,36.4
627.8,640.1,717.266666666667
1574.53333333333,1545.3,1455.93333333333
342.6,320.5,321.733333333333
224.433333333333,211.325,204.8
3563.13333333333,3698.85,3650.33333333333
24.6,21.5,22.8666666666667
861.366666666667,894.5,914
213.233333333333,212.375,283.633333333333
1591.5,1491.675,1564.1
162.466666666667,125.7,165.233333333333
790.766666666667,817.25,737.9
21.8666666666667,21.8,21.1
187.666666666667,166.875,177.633333333333
119.433333333333,97.775,107.533333333333
28.9333333333333,26.325,27.0333333333333
270.533333333333,212.65,251.5
18.05,19.0333333333333,19.1
821.033333333333,781.375,1105.7
29.6333333333333,27.7,23.3333333333333
30.6,30.4,21
1747.76666666667,1653.925,1807.23333333333
809.533333333333,815.35,777.266666666667
305.4,299,291.866666666667
71.1333333333333,79.3,72.2666666666667
56.7,56.7666666666667,60.95
120.85,122.95,122.35
12.9,18,13.4
524.066666666667,577.125,472.6
52.55,51.2,47.35
34.7333333333333,34.55,25.1666666666667
41.7333333333333,37.8,34.9333333333333
2559.13333333333,2531.675,2420.1
2061.96666666667,2084.325,2134.63333333333
211.466666666667,214.25,222.1
605.533333333333,650.25,585.3
30.2,35.1,31.4
75.3,70.9,83.3
366.066666666667,337.975,367.666666666667
6843.3,6382.3,6775.8
29.2,35.2,34.4
45.55,41.0333333333333,41
123.866666666667,111.225,115.433333333333
1933.53333333333,1965.25,1940.13333333333
51.5,48.1,42.8
205,185.05,220.066666666667
46.1333333333333,41.95,45.1333333333333
18.6,15.2333333333333,16.7
16.3,16.7,16.4
926.133333333333,883.3,940.6
368.566666666667,351.55,332.866666666667
47.6666666666667,44.175,42.9666666666667
605.033333333333,600.375,556.1
1696.7,1715.925,1777.83333333333
211.5,207.5,223.7
137.666666666667,118.55,126.466666666667
95.8,83.675,86.1666666666667
339.633333333333,310.325,314.1
153.766666666667,151.575,151.233333333333
19.5,21.8,23.8
58.4333333333333,46.125,55.7666666666667
895.533333333333,957.975,783.233333333333
119.066666666667,119.025,101.7
6778.2,6738.15,6967.7
2692.2,2597.325,2568.46666666667
317.666666666667,338.875,305.9
36260.3666666667,38184.9,37485.4
116.133333333333,106.275,99.4
55.7,66.175,52.8333333333333
1977.13333333333,1818.8,1821.36666666667
4150.86666666667,4184.975,3812.93333333333
207.1,222.225,212
445.366666666667,412.725,492.533333333333
2144.7,1984.85,1979.23333333333
78.7333333333333,74.025,85.3666666666667
43.9,46.55,39.9
20.2,16.2,16.4
55.9333333333333,57.7,56.7333333333333
519.033333333333,544.175,491.8
4888.96666666667,4772.925,4618.56666666667
541.733333333333,835,1583.53333333333
89.75,90.7,80.35
127.133333333333,125.4,119.4
105.866666666667,103.375,101.566666666667
64.9,50.4,55.6333333333333
27,26.5,24.45
591.066666666667,662.7,562.3
9.4,15.9,13
7655.46666666667,7827.975,7901.06666666667
99.6,109.025,98.4333333333333
